dt,temp,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,weather_main
1710648000,13.72,14.88,1016,58,2.06,100,,20,Clouds
1710651600,14.17,16.61,1016,58,2.06,80,,20,Clouds
1710655200,18.45,20.21,1016,48,2.06,60,,34,Clouds
1710658800,20.07,21.63,1016,37,2.06,30,,62,Clouds
1710662400,20.17,22.06,1016,55,4.63,330,,0,Clear
1710666000,21.89,23.66,1015,40,4.63,360,,0,Clear
1710669600,21.98,23.66,1014,40,4.63,350,,96,Clouds
1710673200,21.96,23.88,1014,42,3.6,20,,96,Clouds
1710676800,22.26,24.44,1013,40,3.6,10,,100,Clouds
1710680400,21.61,23.83,1013,52,5.66,10,,99,Clouds
1710684000,20.21,23.39,1012,59,4.12,20,,0,Clear
1710687600,20.57,23.72,1012,63,4.63,30,,20,Rain
1710691200,20.14,22.84,1011,59,4.12,20,,0,Clear
1710694800,19.58,22.21,1011,59,2.06,30,,0,Clear
1710698400,19.82,22.27,1010,59,3.09,70,,91,Rain
1710702000,20.05,22.95,1009,59,4.12,50,,0,Clear
1710705600,20.66,22.45,1009,45,2.06,60,,78,Clouds
1710709200,20.33,22.23,1008,43,3.09,50,,50,Clouds
1710712800,20.35,21.25,1007,43,2.57,60,,40,Clouds
1710716400,20.27,21.24,1006,40,0.51,0,,55,Clouds
1710720000,19.32,20.39,1005,45,2.06,140,,20,Clouds
1710723600,19.17,20.33,1005,42,3.09,110,,20,Clouds
1710727200,17.9,19.84,1005,63,1.54,10,,20,Clouds
1710730800,17.74,19.65,1006,68,2.57,10,,20,Rain
1710734400,17.17,19.31,1006,72,1.54,330,,20,Rain
1710738000,18.27,20.84,1005,77,2.57,170,,20,Clouds
1710741600,20.45,23.75,1006,82,5.14,320,,75,Clouds
1710745200,21.15,24.71,1006,68,4.12,340,,75,Clouds
1710748800,20.41,23.65,1007,68,3.6,290,,75,Clouds
1710752400,20.09,23,1008,68,5.14,350,,75,Clouds
1710756000,20.23,23.01,1007,63,4.12,20,,75,Clouds
1710759600,20.45,22.91,1007,68,3.6,50,,75,Rain
1710763200,22.05,23.32,1006,49,2.57,90,,75,Clouds
1710766800,21.91,23.08,1006,46,3.09,90,,75,Clouds
1710770400,19.62,22.19,1006,72,6.69,280,,75,Clouds
1710774000,18.58,20.76,1007,72,6.69,280,,75,Clouds
1710777600,17.2,18.99,1008,72,3.09,170,,75,Clouds
1710781200,16.65,18.62,1008,82,7.72,250,,75,Thunderstorm
1710781200,16.65,18.62,1008,82,7.72,250,,75,Rain
1710784800,16.43,18.37,1009,82,6.69,240,,75,Thunderstorm
1710784800,16.43,18.37,1009,82,6.69,240,,75,Rain
1710788400,15.84,17.98,1008,77,7.2,220,,75,Thunderstorm
1710792000,15.34,17.64,1008,77,8.75,220,,75,Thunderstorm
1710795600,14.95,17.33,1008,77,2.57,140,,75,Rain
1710799200,14.82,16.97,1008,82,2.06,120,,75,Thunderstorm
1710799200,14.82,16.97,1008,82,2.06,120,,75,Rain
1710802800,15.02,17.29,1007,77,1.03,0,,75,Thunderstorm
1710802800,15.02,17.29,1007,77,1.03,0,,75,Rain
1710806400,14.78,17.2,1007,88,3.6,110,,75,Thunderstorm
1710806400,14.78,17.2,1007,88,3.6,110,,75,Rain
1710810000,14.42,16.72,1006,82,4.63,160,,75,Thunderstorm
1710810000,14.42,16.72,1006,82,4.63,160,,75,Rain
1710813600,14.02,16.34,1007,88,2.57,120,,75,Thunderstorm
1710813600,14.02,16.34,1007,88,2.57,120,,75,Rain
1710817200,13.63,16.12,1007,94,2.57,90,,75,Thunderstorm
1710817200,13.63,16.12,1007,94,2.57,90,,75,Rain
1710820800,13.57,16.04,1007,94,2.06,100,,75,Thunderstorm
1710820800,13.57,16.04,1007,94,2.06,100,,75,Rain
1710824400,13.45,15.82,1008,94,3.09,180,,75,Rain
1710828000,13.64,15.44,1009,82,0.51,0,,75,Rain
1710831600,14.1,16.26,1009,72,5.66,200,,75,Rain
1710835200,14.28,16.48,1009,72,8.23,200,,75,Rain
1710838800,14.97,17.36,1010,77,8.23,190,,75,Rain
1710842400,15.53,17.76,1010,59,6.17,200,,75,Rain
1710846000,15.65,17.99,1010,59,5.14,190,,75,Rain
1710849600,16.64,18.75,1010,52,5.14,190,,75,Rain
1710853200,15.87,18.2,1010,89,6.96,188,,86,Rain
1710856800,16.05,18.06,1011,63,6.17,190,,75,Rain
1710860400,15.47,17.75,1011,68,7.2,190,,75,Rain
1710864000,15.97,17.75,1011,68,6.17,190,,75,Rain
1710867600,15.59,17.75,1012,72,9.26,220,,75,Rain
1710871200,15.35,17.73,1013,90,7.36,206,,83,Rain
1710874800,15.97,18.34,1013,72,8.75,250,,75,Rain
1710878400,15.77,17.86,1014,72,8.23,250,,75,Rain
1710882000,15.69,17.75,1014,68,7.2,230,,75,Rain
1710885600,15.63,17.65,1014,72,7.72,230,,75,Rain
1710889200,15.08,16.75,1014,63,7.2,210,,75,Rain
1710892800,15.26,16.98,1014,67,7.2,220,,75,Rain
1710896400,14.93,17.01,1014,83,6.24,209,,47,Rain
1710900000,14.74,16.99,1014,76,3.6,190,,75,Thunderstorm
1710900000,14.74,16.99,1014,76,3.6,190,,75,Rain
1710903600,14.96,17.26,1014,82,8.75,180,,75,Rain
1710907200,14.89,17.56,1015,94,8.23,250,,75,Thunderstorm
1710907200,14.89,17.56,1015,94,8.23,250,,75,Rain
1710910800,15.46,18.14,1015,82,3.6,150,,75,Rain
1710914400,16.04,18.48,1016,77,4.63,160,,75,Rain
1710918000,16.62,19.43,1016,82,4.12,170,,75,Rain
1710921600,17.01,19.83,1016,77,6.69,180,,40,Rain
1710925200,16.83,19.55,1016,72,9.77,190,,40,Rain
1710928800,16.82,19.23,1017,72,8.75,190,,40,Rain
1710932400,16.51,19.26,1017,87,7.51,211,,50,Rain
1710936000,16.99,19.64,1016,72,8.23,200,,40,Rain
1710939600,16.59,19.15,1016,82,6.69,190,,75,Rain
1710943200,16.6,19.17,1016,88,5.14,190,,75,Rain
1710943200,16.6,19.17,1016,88,5.14,190,,75,Thunderstorm
1710946800,16.5,18.68,1017,82,5.14,210,,75,Rain
1710950400,16.25,18.52,1017,82,8.23,220,,75,Rain
1710954000,15.73,17.89,1017,88,7.2,190,,75,Rain
1710957600,16.08,18.17,1017,77,4.12,160,,20,Clouds
1710961200,16.21,18.38,1017,72,4.63,160,,20,Clouds
1710964800,16.01,17.96,1017,59,3.09,150,,20,Clouds
1710968400,15.84,17.89,1017,63,2.06,140,,20,Clouds
1710972000,15.75,17.35,1016,51,4.12,150,,0,Clear
1710975600,15.58,16.79,1016,51,4.12,160,,0,Clear
1710979200,15.76,17.06,1015,51,3.6,160,,0,Clear
1710982800,16.15,17.61,1015,51,3.6,150,,0,Clear
1710986400,15.39,16.63,1015,55,2.06,160,,0,Clear
1710990000,15.46,16.8,1015,63,2.57,130,,0,Clear
1710993600,15.99,17.2,1015,51,2.57,140,,0,Clear
1710997200,17.13,18.64,1015,48,3.09,150,,0,Clear
1711000800,18.13,19.84,1015,48,3.6,170,,40,Clouds
1711004400,18.73,20.37,1015,42,4.12,190,,40,Clouds
1711008000,19.43,21.78,1015,52,4.63,200,,40,Clouds
1711011600,19.8,21.93,1015,52,4.63,220,,40,Clouds
1711015200,20.16,22.3,1014,56,3.6,220,,40,Clouds
1711018800,19.88,22.11,1014,56,3.6,240,,40,Clouds
1711022400,19.67,22.28,1013,63,3.6,200,,40,Clouds
1711026000,19.73,21.75,1012,55,2.57,210,,40,Clouds
1711029600,20.2,21.66,1012,68,3.09,250,,40,Clouds
1711033200,18.15,20.48,1011,72,3.09,250,,40,Clouds
1711036800,17.29,19.6,1011,77,2.06,240,,75,Rain
1711040400,16.9,18.39,1012,82,4.12,290,,75,Rain
1711044000,16.62,18.18,1012,82,4.63,280,,75,Rain
1711047600,15.79,18.11,1012,72,6.17,270,,75,Rain
1711051200,15.53,17.7,1012,72,5.66,260,,75,Rain
1711054800,15.71,17.9,1012,72,6.69,250,,75,Rain
1711058400,15.15,17.23,1012,63,7.72,250,,75,Rain
1711062000,14.62,16.77,1012,81,4.93,214,,33,Rain
1711065600,14.19,15.99,1011,63,5.66,260,,75,Rain
1711069200,13.84,15.75,1011,59,4.63,230,,75,Rain
1711072800,13.66,15.75,1011,63,5.66,240,,75,Rain
1711076400,13.94,15.75,1011,59,4.63,240,,75,Rain
1711080000,14.16,15.75,1011,59,5.66,220,,75,Rain
1711083600,14.87,16.66,1012,59,4.63,180,,75,Rain
1711087200,15.8,17.93,1012,63,5.66,190,,75,Rain
1711090800,16.49,18.6,1012,67,5.14,240,,75,Rain
1711094400,17.33,20.01,1013,67,5.14,240,,75,Rain
1711098000,17.91,20.57,1013,63,8.23,220,,75,Rain
1711101600,17.97,20.54,1013,59,7.72,220,,75,Rain
1711105200,17.78,20.2,1012,73,6.39,221,,59,Rain
1711108800,17.15,19.61,1012,82,2.06,30,,75,Rain
1711112400,17.71,19.92,1012,59,6.17,240,,75,Rain
1711116000,17.13,19.24,1012,63,8.23,220,,75,Clouds
1711119600,16.43,18.04,1012,59,7.72,220,,75,Rain
1711123200,15.5,16.88,1012,63,7.2,220,,75,Clouds
1711126800,15.03,16.51,1013,59,4.12,270,,75,Clouds
1711130400,15.19,16.75,1013,55,6.17,260,,75,Clouds
1711134000,15.11,16.52,1014,55,5.66,250,,75,Clouds
1711137600,14.58,15.89,1013,59,5.14,250,,75,Rain
1711141200,14.23,15.61,1013,58,3.6,220,,75,Rain
1711144800,14.41,16.19,1013,72,7.2,270,,75,Rain
1711148400,14.64,16.18,1013,55,4.12,250,,75,Rain
1711152000,14.08,15.81,1013,72,3.09,230,,75,Rain
1711155600,13.78,15.73,1013,77,3.09,210,,75,Rain
1711159200,13.98,15.84,1013,77,0.51,0,,75,Rain
1711162800,13.87,15.78,1013,77,3.09,230,,75,Rain
1711166400,13.67,15.49,1013,77,2.06,130,,75,Rain
1711170000,13.75,15.22,1014,72,2.57,150,,75,Rain
1711173600,14.5,15.75,1014,59,3.09,180,,40,Clouds
1711177200,15.43,16.75,1014,55,2.06,210,,40,Rain
1711180800,16.63,18.35,1014,52,2.06,220,,40,Clouds
1711184400,17.68,18.77,1014,48,2.06,270,,20,Clouds
1711188000,17.79,18.86,1014,52,2.57,290,,40,Clouds
1711191600,18.03,19.08,1013,52,3.09,330,,40,Clouds
1711195200,18.2,19.22,1013,52,3.09,340,,40,Clouds
1711198800,17.13,19.22,1012,59,4.63,340,,40,Clouds
1711202400,17.7,18.96,1012,55,3.6,10,,20,Clouds
1711206000,16.37,18.48,1012,51,3.6,30,,20,Clouds
1711209600,15.28,17.3,1012,55,4.63,10,,20,Clouds
1711213200,14.85,17.05,1012,55,4.12,10,,20,Clouds
1711216800,14.23,16.39,1012,59,4.12,10,,20,Clouds
1711220400,13.71,15.31,1012,63,2.57,30,,20,Clouds
1711224000,13.89,14.8,1012,63,1.03,0,,20,Clouds
1711227600,13.8,14.75,1011,63,1.03,60,,0,Clear
1711231200,13.84,14.96,1011,67,1.03,0,,95,Clouds
1711234800,13.52,14.59,1011,62,2.57,120,,97,Clouds
1711238400,12.69,14.58,1011,67,2.06,110,,100,Clouds
1711242000,12.79,14.62,1010,62,2.57,110,,99,Clouds
1711245600,12.79,14.53,1010,62,2.57,110,,99,Clouds
1711249200,13.01,14.75,1010,67,1.54,90,,100,Clouds
1711252800,13.38,15.11,1010,62,1.03,0,,100,Clouds
1711256400,14.46,16.48,1009,58,1.54,110,,100,Clouds
1711260000,16.22,18.96,1009,55,1.54,60,,99,Clouds
1711263600,17.26,19.81,1009,51,1.03,0,,99,Clouds
1711267200,17.48,20.16,1009,55,2.57,270,,98,Clouds
1711270800,18.16,20.87,1009,55,2.57,250,,96,Rain
1711274400,18.1,20.05,1010,59,2.06,250,,94,Rain
1711278000,17.91,19.61,1009,59,2.57,240,,98,Clouds
1711281600,17.52,19.84,1009,59,2.06,240,,96,Clouds
1711285200,17.53,19.3,1009,55,3.09,220,,100,Clouds
1711288800,17.05,18.9,1009,55,3.09,190,,100,Clouds
1711292400,16.25,17.92,1010,59,3.09,210,,95,Clouds
1711296000,15.51,17.17,1010,55,2.57,200,,41,Clouds
1711299600,14.98,16.7,1011,59,2.06,140,,27,Clouds
1711303200,15.49,16.79,1011,59,2.06,140,,23,Clouds
1711306800,15.53,16.81,1012,59,2.06,120,,20,Clouds
1711310400,15.02,16.38,1012,59,1.54,110,,40,Clouds
1711314000,15.04,16.7,1012,63,2.57,130,,75,Rain
1711317600,14.06,15.9,1012,63,5.14,70,,75,Rain
1711321200,14.1,16.13,1012,72,2.57,110,,75,Clouds
1711324800,13.87,15.71,1012,67,2.06,120,,75,Clouds
1711328400,13.93,15.76,1012,72,2.06,110,,75,Clouds
1711332000,13.46,15.1,1012,67,2.06,110,,75,Clouds
1711335600,13.45,15.2,1013,63,2.06,120,,20,Clouds
1711339200,13.85,15.35,1013,63,2.06,130,,20,Clouds
1711342800,14.37,15.8,1014,63,2.06,130,,20,Clouds
1711346400,15.66,17.75,1015,59,2.57,210,,75,Clouds
1711350000,16.45,18.46,1016,63,5.14,200,,40,Clouds
1711353600,17.13,19,1016,55,5.66,190,,40,Clouds
1711357200,18.27,20.08,1016,52,5.66,200,,40,Clouds
1711360800,18.69,21.08,1017,55,5.14,210,,40,Clouds
1711364400,18.83,21.18,1017,63,7.51,223,,49,Clouds
1711368000,18,20.36,1017,59,6.17,230,,75,Clouds
1711371600,18.08,20.13,1017,55,6.69,230,,75,Clouds
1711375200,17.63,19.56,1017,55,6.69,230,,75,Clouds
1711378800,17.15,18.87,1017,55,6.69,220,,75,Clouds
1711382400,16.49,18.26,1017,59,7.2,210,,75,Clouds
1711386000,15.86,17.24,1017,63,6.69,220,,75,Clouds
1711389600,15.49,16.9,1017,59,7.72,200,,75,Clouds
1711393200,15.46,16.75,1017,59,8.23,210,,75,Clouds
1711396800,15.5,16.85,1017,59,6.17,170,,40,Clouds
1711400400,15.42,17.09,1017,59,6.17,180,,40,Clouds
1711404000,15.08,16.27,1017,59,5.66,170,,40,Clouds
1711407600,15.35,16.71,1017,59,6.69,170,,75,Clouds
1711411200,15.6,16.76,1016,55,7.72,180,,75,Clouds
1711414800,15.69,16.88,1016,59,7.2,180,,75,Clouds
1711418400,15.85,17.29,1016,59,7.72,180,,75,Clouds
1711422000,15.73,17.12,1016,63,7.72,170,,40,Clouds
1711425600,15.65,16.98,1017,63,6.69,170,,40,Clouds
1711429200,16.46,18.3,1017,63,7.72,180,,40,Clouds
1711432800,17.19,19.3,1018,63,7.2,180,,40,Clouds
1711436400,17.79,19.85,1018,55,8.75,190,,40,Clouds
1711440000,18.91,21.19,1018,55,8.75,190,,40,Clouds
1711443600,19.75,22.11,1018,60,9.26,200,,40,Clouds
1711447200,20.04,22.54,1018,60,9.26,190,,20,Clouds
1711450800,20.75,23.31,1018,60,9.26,190,,20,Clouds
1711454400,20.8,23.56,1017,64,8.75,190,,20,Clouds
1711458000,20.55,23.23,1017,68,8.23,190,,0,Clear
1711461600,20.04,22.55,1017,68,7.2,190,,20,Clouds
1711465200,19.13,21.34,1017,68,7.2,190,,20,Clouds
1711468800,18.54,20.67,1017,72,6.17,190,,40,Clouds
1711472400,17.89,19.92,1017,82,4.63,180,,20,Clouds
1711476000,17.66,19.87,1018,82,4.12,180,,40,Clouds
1711479600,17.74,19.88,1019,72,5.66,190,,40,Clouds
1711483200,17.86,20.12,1019,72,4.63,170,,40,Clouds
1711486800,17.1,19.02,1019,77,2.06,170,,20,Clouds
1711490400,17.29,19.57,1019,72,1.03,0,,100,Clouds
1711494000,16.9,19.05,1019,83,4.51,156,,100,Clouds
1711497600,16.24,18.23,1019,67,2.06,160,,100,Clouds
1711501200,16.11,18.23,1018,72,1.03,0,,100,Clouds
1711504800,16,18.01,1018,72,1.03,0,,100,Clouds
1711508400,16.48,18.66,1019,63,1.54,90,,99,Clouds
1711512000,16.65,19.32,1019,63,1.03,0,,99,Clouds
1711515600,17.64,20.79,1020,63,2.06,110,,94,Clouds
1711519200,19.73,22.8,1020,55,2.06,90,,97,Clouds
1711522800,21.73,23.6,1020,60,1.03,0,,99,Clouds
1711526400,21.53,24.35,1020,56,1.03,0,,80,Clouds
1711530000,23.51,25.19,1020,53,1.54,250,,88,Clouds
1711533600,23.67,26.55,1019,40,1.54,360,,95,Clouds
1711537200,24.71,26.65,1019,46,1.54,0,,97,Clouds
1711540800,23.69,25.82,1018,64,1.54,240,,99,Clouds
1711544400,22.38,25.45,1018,64,1.54,240,,95,Clouds
1711548000,23.09,25.33,1018,68,1.03,0,,96,Clouds
1711551600,22.01,23.95,1018,56,3.6,360,,86,Clouds
1711555200,20.91,23.27,1018,49,3.09,20,,46,Clouds
1711558800,20.23,22.23,1018,49,3.09,20,,0,Clear
1711562400,18.97,21.11,1018,56,2.57,40,,3,Clear
1711566000,18.67,20.9,1018,78,2.9,84,,24,Clouds
1711569600,18.57,21.05,1018,74,3.1,90,,26,Clouds
1711573200,18.19,20.91,1018,71,3.2,89,,13,Clouds
1711576800,17.93,20.59,1017,71,3.48,81,,3,Clear
1711580400,18.22,21.07,1017,45,1.03,0,,2,Clear
1711584000,18.43,20.58,1017,48,1.54,330,,0,Clear
1711587600,18.02,20.31,1016,59,2.06,340,,0,Clear
1711591200,17.39,19.77,1016,55,1.54,30,,0,Clear
1711594800,18.54,20.93,1016,55,1.54,30,,0,Clear
1711598400,18.87,21.67,1016,55,2.06,120,,0,Clear
1711602000,19.97,23.89,1017,64,3.21,100,,0,Clear
1711605600,23.72,26.82,1017,63,2.31,102,,0,Clear
1711609200,25.27,27.89,1017,48,0.5,130,,0,Clear
1711612800,26.55,27.78,1017,58,0.69,265,,0,Clear
1711616400,26.65,28.44,1017,46,1.54,290,,0,Clear
1711620000,27.53,29.5,1016,38,2.57,310,,0,Clear
1711623600,27.83,29.5,1016,36,2.57,350,,0,Clear
1711627200,27.89,29.5,1015,36,3.09,350,,0,Clear
1711630800,28.09,29.32,1015,21,4.12,330,,5,Clear
1711634400,27.7,29.2,1014,22,2.57,20,,16,Clouds
1711638000,26.57,27.75,1014,21,2.57,10,,6,Haze
1711641600,25.24,27.61,1013,25,1.54,20,,1,Haze
1711645200,23.62,26.07,1014,38,2.06,80,,2,Haze
1711648800,24.55,24.92,1014,38,0,0,,25,Haze
1711652400,21.16,25,1014,40,1.03,0,,7,Haze
1711656000,21.23,24.09,1013,40,1.03,0,,100,Haze
1711659600,21.35,23.34,1013,35,0,0,,100,Haze
1711663200,21.61,23.81,1013,37,0,0,,100,Haze
1711666800,21.33,23.89,1013,45,1.03,90,,100,Clouds
1711670400,21.28,23.69,1012,42,1.03,0,,100,Clouds
1711674000,19.95,22.78,1011,45,1.54,150,,100,Clouds
1711677600,20.77,23.34,1011,42,0,0,,100,Clouds
1711681200,18.91,22.78,1012,59,2.06,360,,100,Clouds
1711684800,20.49,23.34,1012,59,1.03,0,,100,Clouds
1711688400,19.82,23.89,1013,59,2.57,160,,100,Haze
1711692000,22.77,25.84,1013,46,1.54,110,,100,Haze
1711695600,25.24,27.72,1013,43,1.03,0,,100,Haze
1711699200,26.33,27.8,1013,31,1.54,350,,99,Haze
1711702800,26.52,28.25,1013,46,2.57,310,,98,Haze
1711706400,25.6,28.65,1013,58,1.4,28,,98,Clouds
1711710000,25.41,28.51,1012,61,0.96,302,,93,Clouds
1711713600,25.64,28.79,1012,60,2.01,298,,98,Clouds
1711717200,26.2,28.75,1012,68,1.54,250,,100,Mist
1711720800,24.15,28,1012,73,1.03,0,,100,Clouds
1711724400,23.62,26.82,1012,71,1.12,38,,94,Clouds
1711728000,24,26.97,1012,63,0.89,77,,82,Clouds
1711731600,22.41,24.54,1013,66,0.42,46,,20,Clouds
1711735200,20.74,23.34,1014,83,1.54,120,,20,Mist
1711738800,21.03,23.89,1014,78,0.51,80,,20,Mist
1711742400,20.08,23.34,1014,73,0,0,,20,Dust
1711746000,20.56,23.89,1014,68,2.06,120,,6,Clear
1711749600,20.98,23.34,1014,60,1.54,110,,2,Clear
1711753200,20.4,23.6,1014,82,6.69,200,,10,Clear
1711756800,20.08,23.45,1013,88,1.03,0,,18,Clouds
1711760400,20.14,22.43,1013,100,0.51,330,,1,Mist
1711764000,20.11,22.34,1014,94,1.03,0,,0,Mist
1711767600,20.27,22.59,1014,77,1.54,80,,0,Mist
1711771200,19.34,22.61,1015,62,2.74,126,,0,Clear
1711774800,21.02,25.08,1016,82,1.03,20,,0,Mist
1711778400,23.51,26.98,1016,64,2.55,182,,1,Clear
1711782000,24.19,27.45,1016,65,2.46,220,,0,Clear
1711785600,26.66,28.33,1016,70,2.87,249,,0,Clear
1711789200,26.89,28.63,1017,76,2.91,263,,1,Clear
1711792800,24.86,28.25,1017,78,1.64,271,,0,Clear
1711796400,24.47,27.91,1017,82,1.25,281,,5,Clear
1711800000,25.26,27.78,1017,64,1.54,230,,5,Mist
1711803600,25.12,27.67,1017,64,2.06,240,,18,Mist
1711807200,27.09,28.72,1017,44,1.54,270,,20,Mist
1711810800,26.19,27.93,1017,46,2.57,360,,20,Mist
1711814400,24.37,25.57,1017,46,2.57,360,,20,Mist
1711818000,22.87,24.75,1017,41,1.54,10,,20,Mist
1711821600,22.1,23.75,1018,50,1.03,0,,20,Mist
1711825200,21.94,23.34,1018,49,1.54,350,,20,Mist
1711828800,21.92,23.89,1018,49,1.03,0,,20,Mist
1711832400,20.63,23.89,1018,56,1.03,170,,20,Mist
1711836000,20.12,22.32,1018,52,0.51,160,,20,Haze
1711839600,21.62,24.17,1018,56,1.03,0,,20,Haze
1711843200,19.7,22.29,1018,56,0.51,0,,20,Haze
1711846800,21.25,23.89,1018,56,0.51,0,,20,Haze
1711850400,20.78,23.34,1018,56,0,0,,20,Haze
1711854000,20.37,22.51,1019,59,0.51,0,,20,Haze
1711857600,20.57,22.88,1019,59,0.51,0,,20,Haze
1711861200,21.02,24.13,1020,56,1.03,0,,20,Clouds
1711864800,24.66,28.01,1020,64,0.51,0,,0,Haze
1711868400,26.38,28.94,1020,48,0.75,168,,0,Clear
1711872000,26.38,28.89,1020,60,1.13,273,,0,Clear
1711875600,26.76,29.36,1020,65,1.82,298,,0,Clear
1711879200,28.7,30.16,1020,38,1.54,220,,0,Haze
1711882800,28.7,30.32,1020,36,1.54,260,,0,Haze
1711886400,28.79,30.57,1020,34,1.54,310,,0,Clear
1711890000,28.01,29.84,1019,34,2.57,340,,0,Clear
1711893600,27.95,29.85,1019,34,2.06,310,,0,Clear
1711897200,26.78,28.16,1019,30,3.09,330,,0,Clear
1711900800,25.69,28.28,1019,34,2.57,340,,0,Clear
1711904400,23.37,26.59,1019,69,1.54,340,,0,Clear
1711908000,22.34,25,1019,53,0,0,,0,Haze
1711911600,22.03,23.89,1019,49,0.51,0,,0,Haze
1711915200,21.63,23.89,1019,49,2.06,360,,1,Haze
1711918800,21.9,23.73,1019,53,1.03,0,,2,Haze
1711922400,21.03,22.37,1018,46,1.54,40,,13,Haze
1711926000,20.94,22.24,1018,46,2.06,40,,16,Haze
1711929600,20.4,21.75,1018,46,1.54,20,,25,Haze
1711933200,20.35,21.84,1017,46,2.06,210,,43,Haze
1711936800,20,21.56,1017,49,2.06,150,,72,Haze
1711940400,19.94,21.54,1018,49,1.54,130,,89,Haze
1711944000,20.16,22.28,1018,48,1.03,0,,42,Haze
1711947600,22.18,25.56,1018,49,0,0,,12,Haze
1711951200,26.28,28.34,1018,60,2.06,210,,23,Haze
1711954800,27.32,29.66,1018,46,0.25,39,,64,Clouds
1711958400,26.64,29.55,1019,57,1.03,250,,84,Dust
1711962000,28.14,29.87,1019,53,2.06,260,,78,Dust
1711965600,28.54,30.13,1019,47,2.57,300,,57,Clouds
1711969200,29.16,30.21,1018,60,2.16,357,,61,Clouds
1711972800,28.52,29.94,1017,44,3.6,320,,82,Clouds
1711976400,28.45,30,1017,39,3.6,320,,90,Clouds
1711980000,28.54,29.67,1016,21,3.09,20,,46,Clouds
1711983600,27.98,28.84,1016,24,3.09,50,,8,Clear
1711987200,26.03,27.75,1016,26,2.57,60,,1,Clear
1711990800,24.61,26.52,1016,34,2.06,110,,0,Clear
1711994400,23.34,24.75,1016,36,0,0,,0,Clear
1711998000,23.01,25,1016,33,0.51,0,,0,Clear
1712001600,22.17,24.56,1016,35,1.03,350,,0,Clear
1712005200,22.13,24.45,1015,33,1.54,70,,0,Clear
1712008800,21.78,23.75,1015,33,1.03,0,,0,Clear
1712012400,21.33,22.75,1014,35,1.03,0,,0,Clear
1712016000,21.03,22.75,1014,35,2.57,10,,0,Clear
1712019600,20.57,22.02,1013,37,2.06,40,,0,Clear
1712023200,18.56,20.89,1013,52,2.06,110,,0,Clear
1712026800,20.03,22.03,1013,48,1.54,140,,0,Clear
1712030400,20.59,22.77,1014,45,0.51,0,,0,Clear
1712034000,21.53,26.12,1014,61,3.01,96,,1,Clear
1712037600,24.88,27.86,1014,38,2.06,190,,2,Clear
1712041200,26.73,29.11,1014,48,0.87,15,,2,Clear
1712044800,28.49,29.45,1014,54,1.93,350,,0,Clear
1712048400,28.78,30,1014,56,2.53,351,,1,Clear
1712052000,29.31,30.03,1014,59,2.69,357,,0,Clear
1712055600,29.1,30,1014,60,2.89,6,,8,Clear
1712059200,29.11,30.56,1013,59,3.08,12,,5,Clear
1712062800,29.41,30.03,1013,56,3,26,,3,Clear
1712066400,29.73,30.29,1012,54,2.49,29,,0,Clear
1712070000,27.91,28.93,1012,34,5.14,20,,20,Clouds
1712073600,26.83,29.11,1012,32,0,0,,20,Clouds
1712077200,24.72,26.75,1012,32,0,0,,20,Clouds
1712080800,23.24,25.6,1013,53,2.57,360,,20,Clouds
1712084400,24.79,25.26,1013,43,0.51,0,,20,Clouds
1712088000,23.49,25,1013,41,0,0,,20,Clouds
1712091600,21.47,24.05,1013,46,0,0,,20,Clouds
1712095200,20.85,23.76,1012,68,3.6,350,,20,Clouds
1712098800,20.99,23.3,1012,68,2.06,110,,20,Clouds
1712102400,21.09,23.3,1012,49,1.03,110,,20,Clouds
1712106000,20.73,23,1012,52,0.51,0,,20,Clouds
1712109600,18.97,21.63,1012,55,1.03,130,,20,Clouds
1712113200,18.98,22.13,1013,55,1.03,130,,20,Clouds
1712116800,20.07,23.34,1013,59,1.54,150,,20,Clouds
1712120400,22.03,25.98,1013,49,1.03,0,,20,Clouds
1712124000,26,29.02,1014,41,1.39,151,,23,Clouds
1712127600,26.38,29.07,1014,49,1.38,231,,34,Clouds
1712131200,26.68,29.42,1014,54,1.86,258,,20,Clouds
1712134800,28.26,29.34,1014,57,2.18,269,,16,Clouds
1712138400,26.93,29.71,1014,63,2.29,263,,7,Clear
1712142000,26.77,30,1014,66,2.6,265,,8,Clear
1712145600,26.77,30,1014,66,2.46,257,,17,Clouds
1712149200,26.87,29.71,1013,64,2.37,252,,33,Clouds
1712152800,25.85,29.22,1014,78,2.06,250,,35,Clouds
1712156400,25.9,28.34,1014,78,2.06,230,,11,Clouds
1712160000,23.74,27.71,1014,83,2.06,200,,0,Clear
1712163600,23.07,26.29,1015,88,2.06,210,,0,Mist
1712167200,21.7,24.45,1015,88,1.54,230,,0,Mist
1712170800,20.24,24.45,1015,94,1.54,220,,0,Mist
1712174400,20.51,22.74,1015,83,1.03,170,,0,Mist
1712178000,19.95,21.91,1015,88,2.06,150,,6,Mist
1712181600,19.68,21.56,1015,77,0,0,,6,Mist
1712185200,19.42,21.38,1014,77,1.03,140,,6,Mist
1712188800,19.53,21.39,1014,72,2.06,140,,4,Mist
1712192400,19.71,21.82,1014,68,1.03,120,,6,Mist
1712196000,18.55,20.41,1014,63,1.03,0,,8,Mist
1712199600,17.9,20.85,1015,67,1.54,160,,4,Clear
